id,title,description,url,street_address,locality,region,postal_code,country,latitude,longitude,email,telephone,events_count
202396210,"Standard Insurance Tower (900 SW 5th Ave, Portland), Classrooms 3&4",null,null,null,null,null,null,null,null,null,null,null,1
202396212,"New Relic  111 SW 5th  #2700  Portland, OR 97204","***Registration through Eventbrite: https://www.eventbrite.com/e/pdx-women-in-tech-pdxwit-april-happy-hour-networking-event-tickets-57043093428?aff=ebdssbdestsearch is required to gain entry to this event ***\r\n\r\n\r\nJoin us for happy hour at New Relic on April 16th.\r\n\r\n\r\n\r\nWe all know the tech industry is full of networking events; in fact, you are reading about one right now! It can be tough to be our authentic selves in these situations. Let’s face it: sometimes it can be awkward to network. The theme of our April Happy Hour is “Stay Authentic: From the Office to Networking.” To get people talking about this, our conversation prompt for the event will be “What does authenticity mean to you?”\r\n\r\n\r\n\r\nWhile the event is primarily intended for networking, we will have a short segment at 6:00pm to share important announcements and showcase three members of our community.\r\n\r\n\r\n\r\nA representative from our host company New Relic will share what they do and what job opportunities are available at the company\r\n\r\nChikeola Karimou, Lifestyle Mentor, will talk about how we can show up to work as our best selves\r\n\r\nShannon Wolcott, Marketing and Career Services Director at Alchemy Code Lab, will talk about how we can be authentic when networking\r\n\r\n\r\nDuring the event, we’ll have more to do than free-form networking:\r\n\r\nAn Activity Table where people can get creative. This is a fantastic way to meet others if large groups are not your thing. If you have trouble finding it, look for Meg Aul, our Event Activities Director.\r\n\r\nTable Topics to help break the ice.\r\n\r\nA section for job seekers and those hiring, to ensure people get connected.\r\n\r\n\r\n\r\nAgenda:\r\n\r\n5:00 p.m. - Doors open/Networking\r\n\r\n6:00 p.m. - Introductions, Announcements + Lightning Speakers\r\n\r\n7:00 p.m. - Event ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes\r\n\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: Yes, but it is not free.\r\n\r\nParking Options: There are multiple parking garages located nearby. We do encourage public transportation, however, as we do not validate parking.\r\n\r\nPMC Parking - US Bancorp Garage (in building) 127 SW 5th Ave\r\n\r\nCity Center Parking - 435 SW Pine St (close by)\r\n\r\nCity Center Parking - 429 SW Oak St\r\n\r\nStar Park US Bank - 654 SW Oak St / 311 SW Broadway Ave\r\n\r\nOur office is also located directly on the Yellow, Orange, and Green Trimet Max lines.\r\n\r\nUpon arrival, please take the elevator to Reception on the 27th floor.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: Elevators and doors are unlocked from 8:00am-5:00pm, and are keycard only at all other times unless otherwise scheduled.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: New Relic does indeed have secure bicycle parking! There are spaces to securely hang bicycles outside our event space. There is bicycle parking in the building parking garage, but we cannot guarantee the security down there.\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: Yes, but not necessary.\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",https://www.newrelic.com/,111 SW 5th #2700,Portland,OR,97204,USA,45.52219,-122.6785,,,2
202396213,Independent Sports Bar and Grill,,http://www.independentpdx.com/,225 SW Broadway,Portland,OR,97205,USA,45.52227,-122.6784,,,1
202396216,CoLab Coworking Portland,null,null,11481 SW Hall Blvd #201,Tigard,OR,97223,us,45.43785,-122.7669,null,null,1
202396217,New Relic,"***Registration through Eventbrite: https://www.eventbrite.com/e/pdx-women-in-technology-pdxwit-how-to-navigate-the-tech-field-a-beginners-guide-tickets-57542689734is required to gain entry to this event ***\r\n\r\nMany people starting out in the software industry experience frustration when work conversations are riddled with acronyms or tech jargon they do not understand. They become overwhelmed by the enormous amount of information to learn and do not know where to start. To rectify that, we have a group of women speaking who can demystify some of the tools, jargon, and jobs around software:\r\n\r\nPolina Vorozheykina, a software engineer at New Relic, will share her experience entering the industry into a far more senior team of 12 engineers. She will cover useful terminology to know, how to go about asking questions, and how to begin building broad software expertise.\r\n\r\nAshley Puls, a distinguished engineer and architect at New Relic, will cover some useful tools and terminology engineers encounter on a daily basis.\r\n\r\nElisa Binette, a Director of Software Engineering at New Relic, will demystify some of the roles and job titles used in the technology industry. What’s a full stack, front end, or backend engineer? What’s a DBA? What are the key differences between a senior, lead, or engineering manager?\r\n\r\nAfterwards, beginning engineers should better understand common technology terms and the desired skills within each role. They should have a “lay of the land” and feel empowered to go out and learn.\r\n\r\nAgenda:\r\n5:30 p.m. - Doors open\r\n6:00 p.m. - Introduction\r\n6:10 p.m. - Talks begin\r\n7:00 p.m. - Q&A, networking\r\n7:30 p.m. - Event ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes, there will be gender neutral restrooms.\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes, the space is ADA accessible.\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes, food and drink will be provided.\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: We recommend taking public transportation—the event is nearby multiple Trimet bus and MAX lines—but there are also paid parking sites close to the event.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: When you arrive, take the elevators up to the 27th floor.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: No, secured bike parking will not be available, but bike racks are located outside the building.\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: Yes, public transportation is best.\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.newrelic.com,111 SW 5th Ave  #2700,Portland,OR,97204,United States,45.52219,-122.6785,,,1
202396218,TBC,null,null,null,null,null,null,null,null,null,null,null,1
202396219,Emerge Law Group 805 SW Broadway #2400 Portland OR,,,,,,,,null,null,,,1
202396220,Hillsboro Brookwood Library,,,2850 Northeast Brookwood Parkway,Hillsboro,OR,97124,US,45.54288,-122.936,,,1
202396221,Emerge Law Group,,,805 Southwest Broadway,Portland,OR,97205,US,45.51857,-122.6807,,,1
202396222,Hillsboro Brookwood Library,,,2850 Northeast Brookwood Parkway,Hillsboro,OR,97124,US,45.54288,-122.936,,,1
202396223,Lucky Lab Pub,,,1945 Northwest Quimby Street,Portland,OR,97209,US,45.5337,-122.6917,,,1
202396224,Emerge Law Group 805 SW Broadway #2400 Portland OR,null,null,null,null,null,null,null,null,null,null,null,1
202396225,Emerge Law Group,,,805 Southwest Broadway,Portland,OR,97205,US,45.51857,-122.6807,,,1
202396226,Hillsboro Brookwood Library,,,2850 Northeast Brookwood Parkway,Hillsboro,OR,97124,US,45.54288,-122.936,,,1
202396227,Emerge Law Group,,,805 Southwest Broadway,Portland,OR,97205,US,45.51857,-122.6807,,,1
202396228,WeWork Custom House,,,220 Northwest 8th Avenue,Portland,OR,97209,US,45.52483,-122.678,,,1
202396230,"ThinkShout, Inc.","***Registration through Eventbrite: https://www.eventbrite.com/e/pdxwit-women-of-color-in-tech-tickets-58015215070 is required to gain entry to this event ***\r\n\r\nJoin PDX Women in Tech and Amanda Lopez for a Women of Color in Tech event!\r\n\r\n\r\n\r\nThis event is dedicated to accelerating your career by tapping into your superpowers, and how being a woman of color working in technology today has unique challenges.\r\n\r\n\r\nAmanda will be leading the group in talks about creating an inclusive space to share challenges, opportunities, and experiences specific to people who identify as women of color.\r\n\r\n\r\n\r\nGuest Speaker: Michelle Millis Chappel, PhD\r\n\r\nCEO of Creativity Rock Star Coaching & Consulting, LLC\r\n\r\nwww.michellechappel.com\r\n\r\nwww.beyourownsuperhero.com\r\n\r\n\r\n\r\nBook Coming in 2019!\r\n\r\n\r\n\r\nThis exciting event is taking place on April 25, 2019 from 5 pm – 7 pm at Think Shout!\r\n\r\nAgenda:\r\n\r\n5:00 p.m. – Check-in (mingle)\r\n5:30 p.m. – Meet and Greet Activity\r\n6:00 p.m. – Speaker takes the stage:Michelle Chapelle\r\n7:00 p.m. – Raffle, Big Wins, Event ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes.\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes.\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes.\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: There is no onsite parking.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: Volunteers will be at the main entrance to allow you since doors may be locked.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: No.\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: YES; near MAX lines and bus lines.\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend at home.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",https://thinkshout.com/,321 Northwest Glisan Street #700,Portland,OR,97209,USA,45.52709,-122.6763,,,0
202396231,Teote Mezcalería,null,null,null,null,null,null,null,null,null,null,null,2
202396232,"Gaiser Hall, Clark College",Gaiser Hall is a main building on the Clark College campus. The Fort Vancouver Regional Library District is hosting an author talk with Cory Doctorow at this location. Doors will open around 6:30 pm.,http://www.fvrl.org,1933 Fort Vancouver Way,Vancouver,WA,98663,USA,45.63499,-122.6517,ashelley@fvrl.org,360-906-5000,1
202396233,Portland Spirit Dock,,,"1020, Southwest Naito Parkway",Portland,OR,97204,United States,45.51489,-122.6734,,,0
202396234,"2035 Northeast Cornelius Pass Road  Hillsboro, OR 97124",Salesforce,,2035 Northeast Cornelius Pass Road,Hillsboro,OR,97124,US,45.53279,-122.9033,,,1
202396237,Corvel,"Are you a woman with 15 or more years of experience working in technology? Do you want to spend time with other women in tech who understand your point of view as someone who has been in this industry for awhile? PDXWIT’s Experienced Women in Tech events work to foster a community for women like you.\r\n\r\n\r\n\r\nJoin us April 30th at Corvel, where we will talk about effective communication styles, help attendees understand communication across the gender continuum, and identify traits that build credibility and those that act to its detriment. The featured speaker for the evening is Laura Dominic who practices jury consulting professionally and gives talks on communications styles regularly. The event will involve a presentation and roundtable discussions based on communication style. Join us for this engaging dive into communication!\r\n\r\n\r\n\r\nAgenda:\r\n\r\n5:30 pm - Doors open\r\n\r\n6:00 pm - Introduction\r\n\r\n6:15pm - Presentation/Discussion Begins\r\n\r\n7:00 pm - Networking\r\n\r\n7:30 pm - Event Ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: There is parking directly under the US Bank Tower for a fee. Note one entrance at 5th & Pine has a height limit and there is additional parking entrances off of 4th and off of Pine.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: Attendees should enter the 2nd floor via the glass staircase in the Plaza atrium or via the Plaza elevator. It is a secure suite and access will occur after checking in for the event.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.corvel.com,"111 SW 5th Ave, #200",Portland,Oregon,97204,United States,45.52219,122.6785,,,0
202396238,Corvel,,http://www.corvel.com,"111 SW 5th Ave, #200",Portland,Oregon,97204,United States,45.52219,-122.6785,,,1
202396239,Vestas,,,1417 NW Everett Street,Portland,OR,97209,US,45.52542,-122.6858,,,0
202396241,Zapproved,"***Registration through Eventbrite [https://www.eventbrite.com/e/pdx-women-in-technology-pdxwit-cryptocurrency-exploring-the-potential-tickets-58605096421] is required to gain entry to this event ***\r\n\r\n\r\nThe cryptocurrency bear market of 2018 saw both Ethereum and Bitcoin tokens lose more than 80% of their peak value, but that doesn’t mean development has slowed. Ignoring the market and speculation of crypto tokens, let's explore how these crypto tokens, notably Ethereum, have improved! Join Scott Bigelow, VP of Engineering at Amberdata (a blockchain data company) in an interactive exploration. He’ll share what cryptocurrencies, like Ethereum, are capable above, aside from being bought, sold, and transferred. This session will discuss topics such as \stable\ coins, cross-chain bridges, games, hardware wallets, and more.\r\n\r\nAgenda:\r\n\r\n5:30 pm – Doors open / Networking\r\n6:00 pm - Presentation / Q & A\r\n7:00pm - Networking\r\n7:30 pm - Event ends\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes.\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes.\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes.\r\n\r\nQ: What is the parking situation?\r\n\r\nA: We do not have on-site parking. There is usually plenty of street parking.\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: No.\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: We have a bike room on our floor for approximately 10 bikes; if this gets full the building has parking on the 3rd floor. This is indoor parking with lockers. When parking here, it is like parking on the street. There is not someone monitoring this area.\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: There is a trolley that comes past our building, but it's by no means necessary.\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No. We ask that you leave your furry friend at home.\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.zapproved.com,1414 NW Northrup Street #700,Portland,OR,97209,USA,45.5312,-122.6881,,,5
202396244,World of Speed Motorsports Museum,,http://www.worldofspeed.org,27490 SW 95th Ave,Wilsonville,OR,97070,US,45.3213,-122.7711,paige@worldofspeed.org,5035636439,1
202396245,Hatch Innovation,"We enable people to build enterprises that improve communities.\r\nWe are a 501(c)(3) social enterprise based in Portland, OR since 2004.",http://hatchthefuture.org,2420 NE Sandy Blvd,Portland,Oregon,97232,United States,45.52744,-122.641,info@hatchthefuture.org,503-452-6898,2
202396246,Akamai,null,null,1233 NW 12th Ave Suite 150,Portland,or,97209,us,45.53169,-122.6839,null,null,3
202396249,Copper Mountain Nature Park,,,18895 Southwest Kemmer Road,Beaverton,OR,97007,US,45.45292,-122.8715,,,1
202396250,"OSU Portland Center 555 SW Morrison Street, Portland, OR 97204  Portland OR",,,,,,,,null,null,,,1
202396251,Tonkon Torp 888 SW Fifth Avenue  Portland,,,,,,,,null,null,,,1
202396252,Lucky Lab 1945 NW Quimby Portland,,,,,,,,null,null,,,1
202396253,"Cloudability -  334 NW 11th Ave · Portland, OR",,https://www.cloudability.com/,334 NW 11th Ave,Portland,Oregon,97209,USA,45.52557,-122.682,,,1
202396254,Miller Hall at The World Forestry Center 4033 Southwest Canyon Road,,,,,,,,null,null,,,1
202396255,Papa Murphy's International,Corporate HQ,https://www.papamurphys.com/,8000 NE Parkway Dr #350,Vancouver,WA,98662,US,45.65533,-122.5921,,,0
202396256,The Fields Bar & Grill,,http://www.thefieldspdx.com/,1139 Northwest 11th Avenue,Portland,OR,97209,US,45.5314,-122.6826,,(503) 841 - 6601,1
202396257,Squarespace PDX,,,311 SW Washington,Portland,Oregon,97204,US,45.51981,-122.6749,,,2
202396258,Portland Spirit Dock,,,110 SE Caruthers St,Portland,OR,97214,United States,45.50537,-122.6635,,,1
202396259,Jama Software,null,null,135 SW Taylor St #200,Portland,OR,97204,us,45.51655,-122.6749,null,null,5
202396260,111 SW 5th Ave,null,null,111 SW 5th Ave,Portland,OR,97204,us,45.52219,-122.6763,null,null,1
202396261,The Tech Academy,null,null,310 SW 4th Ave #412,Portland,OR,97204,us,45.52086,-122.6747,null,null,3
202396262,OregonTechnology Business Center,null,null,3800 SW Cedar Hills Blvd #260,Beaverton,OR,97005,us,45.49186,-122.8097,null,null,1
202396263,Breken Kitchen,null,null,1800 NW 16th Ave,Portland,OR,97209,us,45.53593,-122.6873,null,null,1
202396264,Vevo,null,null,812 SW Washington St #400,Portland,OR,97205,us,45.52093,-122.6803,null,null,1
202396265,"Bumped Inc. in the Big Pink! 111 SW 5th Ave, 3rd Floor",,,"111 SW 5th Ave, 3rd Floor",Portland,OR,97204,United States,45.52219,-122.6763,,,3
202396267,Nike Valiant Labs,,,2350 Northwest York Street,Portland,OR,97210,US,45.53879,-122.7,,,1
202396268,VertueLab & Emerge Interactive office,,,"412 SW 12th Ave, 2nd Floor",Portland,OR,97205,United States,45.52223,-122.683,,,1
202396269,Ctrl-H / PDX Hackerspace,null,null,7608 N Interstate Ave,Portland,OR,97217,us,45.57816,-122.6818,null,null,8
202396270,Survey Monkey,"Get Hired Up!\r\n\r\n\r\n\r\nLooking for a job in tech? Join PDXWIT for an evening at SurveyMonkey dedicated to helping you find your next job. You get what you put in, so come prepared to share, with copies of your resume. Let us know what you need most right now in the registration questions below (mock interviews, resume review, portfolio reviews, Q&A with recruiters…) and we’ll try to accomodate your needs.\r\n\r\n\r\n\r\nWe’ll have a short presentation from Jesselle Hedman, EDI Success Manager at Treehouse, titled Navigating Career Transitions: Branding Your Future. This is a brief talk on understanding your personal brand and infusing that into any job you want.\r\n\r\n\r\n\r\nWe’re also looking for volunteers to participate in the resume and portfolio reviews, as well as the mock interviews. If you’re interested, please select “Volunteer” in the registration process. If you are volunteering and would also like to participate in the event, please only register once so we have an accurate headcount.\r\n\r\n\r\n\r\nRegistration Questions for Volunteers:\r\n\r\nQ1: Which areas do you feel most comfortable? (select all that apply)\r\n\r\n\r\n\r\nOption 1: Mock interviews (technical)\r\n\r\nOption 2: Mock interviews (non-technical)\r\n\r\nOption 3: Resume review\r\n\r\nOption 4: Portfolio review (creative)\r\n\r\nOption 5: Portfolio review (technical)\r\n\r\nOption 6: I'm a recruiter and want to be available for Q&A\r\n\r\nOption 7: Not sure but I want to help\r\n\r\n\r\n\r\nQ2: Please list any scheduling restrictions you have between 5:30-7:30 p.m.? __________________\r\n\r\n\r\n\r\nRegistration Questions for General:\r\n\r\nQ1: What are the top two things you would find most beneficial from this event? (please only select two)\r\n\r\n\r\n\r\nOption 1: Mock interviews (technical)\r\n\r\nOption 2: Mock interviews (non-technical)\r\n\r\nOption 3: Resume review\r\n\r\nOption 4: Portfolio review\r\n\r\nOption 5: Q&A with recruiters\r\n\r\n\r\n\r\nQ2: Please list any other item of interest for this type of event? __________________\r\n\r\n\r\n\r\nAgenda:\r\n\r\n5:30 p.m. - Doors open, reviews begin\r\n\r\n6:15 p.m - Introductions (PDXWIT, host, etc.)\r\n\r\n6:20 p.m. - Short presentation with Q&A\r\n\r\n7:30 p.m. - Event ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes, gender neutral restrooms will be available.\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes, the event will be ADA accessible.\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes, food and drink will be provided.\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: There is no on-site parking available, though there are a few paid parking garages nearby.\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: To access the event, enter the US Bancorp Tower (Big Pink) and go to either floor 16 for check-in. The floor will be temporarily unlocked so anyone can access with the elevator.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: There are bike racks located in the SurveyMonkey office that guests are welcome to use.\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: Yes, we recommend taking public transportation to the event. The event is accessible to multiple Trimet bus and MAX train lines.\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.surveymonkey.com,"111 SW 5th Avenue, #1600",Portland,OR,97204,USA,45.50311,-122.6802,,,1
202396271,Grand Hyatt Seattle,,,721 Pine Street,Seattle,WA,98101,US,47.61235,-122.3333,,,0
202396272,"Eliot Center, Portland, Oregon",,,1226 Southwest Salmon Street,Portland,OR,97205,US,45.51839,-122.6857,,,1
202396273,"8405 SW Creekside Pl, Beaverton, OR 97008",,,,,,,,null,null,,,0
202396274,Vacasa,"Join us for May Happy Hour at Vacasa!\r\n\r\nPDXWIT is looking forward to seeing you at Vacasa for our next happy hour! The theme for this month is Accessibility in Technology. The conversation starters to keep the networking flowing will be “How can tech be more accessible?” and “What does an accessible tech environment mean to you?”\r\n\r\nWhile the event is primarily intended for networking, we will have a short segment at 5:30 to share important announcements and showcase some individuals in our community.\r\n\r\nAn employee of Vacasa will provide an introduction to the company and share open job opportunities.\r\n\r\nIlana Davis, Creative Director at Ilana Davis LLC, will do a lightning talk titled, “Designing for Inclusion.”\r\n\r\nTasha Zuniga, Full Stack Javascript Developer, will talk about fonts and how to make them accessible.\r\n\r\nDuring the event, we’ll have more to do than free-form networking:\r\n\r\nAn Activity Table where people can get creative. This is a fantastic way to meet others if large groups are not your thing. If you have trouble finding it, look for Meg Aul, our Event Activities Director.\r\n\r\nTable Topics to help break the ice.\r\n\r\nA section for job seekers and our sponsors who are hiring, to ensure people get connected.\r\n\r\n\r\n\r\nAgenda:\r\n\r\n4:30 p.m. - Doors open\r\n\r\n5:30 p.m. - Introductions, announcements + speaking segments\r\n\r\n6:30 p.m. - Event ends\r\n\r\n\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes\r\n\r\n\r\n\r\nQ: What is the parking situation?\r\n\r\nA: No onsite parking\r\n\r\n\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: Front doors lock at 4:30 p.m. Event managers will be on-hand to let guests into the space and up the elevators to the 5th floor event space.\r\n\r\n\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: No\r\n\r\n\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA: 2 hour parking is typically available in the neighborhood in the afternoon. Paid parking ends at 7pm.\r\n\r\n\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home. We do have a dog friendly office and pets are frequently brought to the office. We do not allow pets from non-Vacasa employees during events unless they are service animals.\r\n\r\n\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\n\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",http://www.vacasa.com,850 Northwest 13th Avenue,Portland,OR,97209,USA,45.52909,-122.6864,,,4
202396275,HatchLab PDX,"Come and join us Saturday, May 4th, 9am-3pm AND Sunday, May 5th, 9am-3pm *Must Attend Both Days for a Mediation and Conflict Resolution Training taught by Michael Jonas of Rational Unicorn Legal Services LLC. Students will attend lectures, participate in workshops, watch video mediations, as well as take part in mock mediations. $75 includes presentation, materials, and breakfast. During our lunch break, there are several great food places close by.",https://www.eventbrite.com/e/2-day-mediationconflict-resolution-training-tickets-53089700724,2420 NE Sandy Blvd,Portland,OR,97232,United States,45.52744,-122.641,info@hatchthefuture.org,,5
202396276,"University of Portland (West Side campus)   Suite 230  Portland, OR 97229",,,15220 NW Laidlaw Rd.,Portland,OR,97229,United States,45.55559,-122.8339,,,1
202396277,Vancouver Community Libaray,A volunteer info luncheon for software developer and/or computer scientists professionals that are interested in helping teach computer science courses at local high schools,http://www.tealsk12.org/volunteers,901 C Street,Vancouver,WA,98660,United States,45.62854,-122.6688,Helen@tealsk12.org,4256814804,1
202396278,WorkSource Vancouver,null,null,null,null,null,null,null,null,null,null,null,1
202396279,Tilt Eastside,null,null,"22 NE 2nd Ave, Suite 100, (In the base of the Yard, right next to Burnside Skate Park)",Portland,or,97232,us,45.52298,-122.6636,null,null,2
202396280,Greenway Elementary,,,9150 SW Downing Dr,Beaverton,OR,97008,US,45.45371,-122.8018,,,1
202396281,Act-On Software,null,null,121 SW Morrison St #1600,Portland,OR,97204,us,45.51822,-122.6738,null,null,5
202396282,Dicks Primal Burger,"Dick’s Primal Burger is, perhaps, the nation’s first diner to systematically and actively incorporate dietary needs into its menu by offering mouthwatering fare made from healthy, humanely raised ingredients. In fact, the servers don’t bat an eyelash when you request a special order or a modification. They encourage it because they know you want to feel good about what you eat.",https://www.dickskitchen.com/primal-burger,4905 SE Woodstock Blvd,Portland,OR,97206,USA,45.47934,-122.6121,,971) 229-0786,2
202396283,"1000 SW Naito Pkwy, Portland, OR 97204",,,,,,,,null,null,,,1
